split,video,label,prob_abnormal,scene,conf,abn_flag,run,pers,zone,score,level
val,01_033,0,0.93513376,01,0.93513376,True,1,0.2,0.6,0.64756688,Low
val,01_033,0,0.95938784,01,0.95938784,True,2,0.4,0.6,0.71969392,Medium
train,01_034,0,0.032461602,01,0.032461602,False,0,0.0,0.6,0.13623080099999998,Normal
train,01_034,0,0.032176856,01,0.032176856,False,0,0.0,0.6,0.13608842799999998,Normal
train,01_034,0,0.021950943,01,0.021950943,False,0,0.0,0.6,0.1309754715,Normal
train,01_034,0,0.02770839,01,0.02770839,False,0,0.0,0.6,0.133854195,Normal
train,01_034,0,0.08252928,01,0.08252928,False,0,0.0,0.6,0.16126464,Normal
train,01_034,0,0.07775569,01,0.07775569,False,0,0.0,0.6,0.158877845,Normal
train,01_034,0,0.05668263,01,0.05668263,False,0,0.0,0.6,0.148341315,Normal
train,01_034,0,0.14804319,01,0.14804319,False,0,0.0,0.6,0.194021595,Normal
train,01_034,0,0.10445024,01,0.10445024,False,0,0.0,0.6,0.17222512,Normal
train,01_034,0,0.11092604,01,0.11092604,False,0,0.0,0.6,0.17546302,Normal
train,01_034,0,0.040338866,01,0.040338866,False,0,0.0,0.6,0.140169433,Normal
train,01_034,0,0.027774181,01,0.027774181,False,0,0.0,0.6,0.1338870905,Normal
train,01_034,0,0.03875626,01,0.03875626,False,0,0.0,0.6,0.13937813,Normal
train,01_034,0,0.09041154,01,0.09041154,False,0,0.0,0.6,0.16520577,Normal
train,01_034,0,0.04074695,01,0.04074695,False,0,0.0,0.6,0.140373475,Normal
train,01_034,0,0.021159811,01,0.021159811,False,0,0.0,0.6,0.13057990549999998,Normal
train,01_034,0,0.022270067,01,0.022270067,False,0,0.0,0.6,0.1311350335,Normal
train,01_034,0,0.02352453,01,0.02352453,False,0,0.0,0.6,0.131762265,Normal
train,01_034,0,0.02877046,01,0.02877046,False,0,0.0,0.6,0.13438523,Normal
train,01_034,0,0.036214564,01,0.036214564,False,0,0.0,0.6,0.138107282,Normal
train,01_034,0,0.032408275,01,0.032408275,False,0,0.0,0.6,0.1362041375,Normal
train,01_034,0,0.06597631,01,0.06597631,False,0,0.0,0.6,0.152988155,Normal
train,01_034,0,0.03963542,01,0.03963542,False,0,0.0,0.6,0.13981770999999998,Normal
train,01_034,0,0.031981025,01,0.031981025,False,0,0.0,0.6,0.1359905125,Normal
train,01_034,0,0.03763543,01,0.03763543,False,0,0.0,0.6,0.138817715,Normal
train,01_034,0,0.03949367,01,0.03949367,False,0,0.0,0.6,0.13974683499999999,Normal
test,01_035,0,0.034500137,01,0.034500137,False,0,0.0,0.6,0.1372500685,Normal
test,01_035,0,0.046352442,01,0.046352442,False,0,0.0,0.6,0.143176221,Normal
test,01_035,0,0.08450109,01,0.08450109,False,0,0.0,0.6,0.162250545,Normal
test,01_035,0,0.18791829,01,0.18791829,False,0,0.0,0.6,0.213959145,Normal
test,01_035,0,0.047361027,01,0.047361027,False,0,0.0,0.6,0.1436805135,Normal
test,01_035,0,0.028377434,01,0.028377434,False,0,0.0,0.6,0.13418871699999999,Normal
test,01_035,0,0.05011092,01,0.05011092,False,0,0.0,0.6,0.14505546,Normal
test,01_035,0,0.036486305,01,0.036486305,False,0,0.0,0.6,0.1382431525,Normal
test,01_035,0,0.12601887,01,0.12601887,False,0,0.0,0.6,0.183009435,Normal
test,01_035,0,0.07781019,01,0.07781019,False,0,0.0,0.6,0.158905095,Normal
test,01_035,0,0.047499213,01,0.047499213,False,0,0.0,0.6,0.1437496065,Normal
test,01_035,0,0.06328245,01,0.06328245,False,0,0.0,0.6,0.151641225,Normal
test,01_035,0,0.30031982,01,0.30031982,False,0,0.0,0.6,0.27015991,Normal
test,01_035,0,0.6022549,01,0.6022549,True,1,0.2,0.6,0.48112745,Low
test,01_035,0,0.45181736,01,0.45181736,False,0,0.0,0.6,0.34590867999999997,Normal
test,01_035,0,0.17857394,01,0.17857394,False,0,0.0,0.6,0.20928697,Normal
test,01_035,0,0.07811652,01,0.07811652,False,0,0.0,0.6,0.15905826,Normal
test,01_035,0,0.054305553,01,0.054305553,False,0,0.0,0.6,0.1471527765,Normal
test,01_035,0,0.05130278,01,0.05130278,False,0,0.0,0.6,0.14565139,Normal
test,01_035,0,0.03876815,01,0.03876815,False,0,0.0,0.6,0.139384075,Normal
test,01_035,0,0.02683347,01,0.02683347,False,0,0.0,0.6,0.133416735,Normal
test,01_035,0,0.02224047,01,0.02224047,False,0,0.0,0.6,0.131120235,Normal
test,01_035,0,0.027280664,01,0.027280664,False,0,0.0,0.6,0.133640332,Normal
test,01_035,0,0.04886175,01,0.04886175,False,0,0.0,0.6,0.144430875,Normal
train,01_036,0,0.09907356,01,0.09907356,False,0,0.0,0.6,0.16953678,Normal
train,01_036,0,0.062288187,01,0.062288187,False,0,0.0,0.6,0.1511440935,Normal
train,01_036,0,0.020509433,01,0.020509433,False,0,0.0,0.6,0.1302547165,Normal
train,01_036,0,0.0321693,01,0.0321693,False,0,0.0,0.6,0.13608465,Normal
train,01_036,0,0.02494103,01,0.02494103,False,0,0.0,0.6,0.13247051499999998,Normal
train,01_036,0,0.02415692,01,0.02415692,False,0,0.0,0.6,0.13207846,Normal
train,01_036,0,0.08443854,01,0.08443854,False,0,0.0,0.6,0.16221927,Normal
train,01_036,0,0.11740083,01,0.11740083,False,0,0.0,0.6,0.178700415,Normal
train,01_036,0,0.14240709,01,0.14240709,False,0,0.0,0.6,0.19120354499999997,Normal
train,01_036,0,0.25966984,01,0.25966984,False,0,0.0,0.6,0.24983492,Normal
train,01_036,0,0.18603036,01,0.18603036,False,0,0.0,0.6,0.21301518,Normal
train,01_036,0,0.05764602,01,0.05764602,False,0,0.0,0.6,0.14882301,Normal
train,01_036,0,0.026017103,01,0.026017103,False,0,0.0,0.6,0.1330085515,Normal
train,01_037,0,0.015730266,01,0.015730266,False,0,0.0,0.6,0.127865133,Normal
train,01_037,0,0.020400966,01,0.020400966,False,0,0.0,0.6,0.130200483,Normal
train,01_037,0,0.017225575,01,0.017225575,False,0,0.0,0.6,0.1286127875,Normal
train,01_037,0,0.044976663,01,0.044976663,False,0,0.0,0.6,0.1424883315,Normal
train,01_037,0,0.039441723,01,0.039441723,False,0,0.0,0.6,0.1397208615,Normal
train,01_037,0,0.014745424,01,0.014745424,False,0,0.0,0.6,0.127372712,Normal
train,01_037,0,0.014131146,01,0.014131146,False,0,0.0,0.6,0.127065573,Normal
train,01_037,0,0.018790064,01,0.018790064,False,0,0.0,0.6,0.129395032,Normal
train,01_037,0,0.028466992,01,0.028466992,False,0,0.0,0.6,0.134233496,Normal
train,01_037,0,0.032951713,01,0.032951713,False,0,0.0,0.6,0.1364758565,Normal
train,01_037,0,0.044956442,01,0.044956442,False,0,0.0,0.6,0.142478221,Normal
train,01_037,0,0.04830147,01,0.04830147,False,0,0.0,0.6,0.144150735,Normal
train,01_037,0,0.039824866,01,0.039824866,False,0,0.0,0.6,0.139912433,Normal
train,01_037,0,0.03039367,01,0.03039367,False,0,0.0,0.6,0.135196835,Normal
train,01_037,0,0.028601859,01,0.028601859,False,0,0.0,0.6,0.1343009295,Normal
train,01_037,0,0.012395238,01,0.012395238,False,0,0.0,0.6,0.12619761899999998,Normal
train,01_037,0,0.03338311,01,0.03338311,False,0,0.0,0.6,0.136691555,Normal
train,01_037,0,0.11149781,01,0.11149781,False,0,0.0,0.6,0.175748905,Normal
train,01_037,0,0.15897806,01,0.15897806,False,0,0.0,0.6,0.19948903,Normal
train,01_037,0,0.080877334,01,0.080877334,False,0,0.0,0.6,0.16043866699999998,Normal
train,01_037,0,0.05351269,01,0.05351269,False,0,0.0,0.6,0.146756345,Normal
train,01_037,0,0.032303255,01,0.032303255,False,0,0.0,0.6,0.13615162749999998,Normal
train,01_037,0,0.035073917,01,0.035073917,False,0,0.0,0.6,0.1375369585,Normal
train,01_037,0,0.024420608,01,0.024420608,False,0,0.0,0.6,0.132210304,Normal
train,01_037,0,0.015791424,01,0.015791424,False,0,0.0,0.6,0.127895712,Normal
train,01_038,0,0.016893756,01,0.016893756,False,0,0.0,0.6,0.128446878,Normal
train,01_038,0,0.025581421,01,0.025581421,False,0,0.0,0.6,0.1327907105,Normal
train,01_038,0,0.031230945,01,0.031230945,False,0,0.0,0.6,0.1356154725,Normal
train,01_038,0,0.045769848,01,0.045769848,False,0,0.0,0.6,0.142884924,Normal
train,01_038,0,0.014256132,01,0.014256132,False,0,0.0,0.6,0.12712806599999998,Normal
train,01_038,0,0.014660521,01,0.014660521,False,0,0.0,0.6,0.1273302605,Normal
train,01_038,0,0.025471304,01,0.025471304,False,0,0.0,0.6,0.13273565199999998,Normal
train,01_038,0,0.024368988,01,0.024368988,False,0,0.0,0.6,0.13218449399999999,Normal
train,01_038,0,0.023214305,01,0.023214305,False,0,0.0,0.6,0.1316071525,Normal
train,01_038,0,0.021274224,01,0.021274224,False,0,0.0,0.6,0.130637112,Normal
train,01_038,0,0.028496973,01,0.028496973,False,0,0.0,0.6,0.13424848649999999,Normal
train,01_038,0,0.052334033,01,0.052334033,False,0,0.0,0.6,0.1461670165,Normal
train,01_038,0,0.019689947,01,0.019689947,False,0,0.0,0.6,0.1298449735,Normal
train,01_038,0,0.006805481,01,0.006805481,False,0,0.0,0.6,0.1234027405,Normal
train,01_039,0,0.0059673334,01,0.0059673334,False,0,0.0,0.6,0.1229836667,Normal
train,01_039,0,0.006020756,01,0.006020756,False,0,0.0,0.6,0.12301037799999999,Normal
train,01_039,0,0.0073994193,01,0.0073994193,False,0,0.0,0.6,0.12369970964999999,Normal
train,01_039,0,0.005539615,01,0.005539615,False,0,0.0,0.6,0.1227698075,Normal
train,01_039,0,0.004111118,01,0.004111118,False,0,0.0,0.6,0.122055559,Normal
train,01_039,0,0.0053078025,01,0.0053078025,False,0,0.0,0.6,0.12265390125,Normal
train,01_039,0,0.007971315,01,0.007971315,False,0,0.0,0.6,0.1239856575,Normal
train,01_039,0,0.012567352,01,0.012567352,False,0,0.0,0.6,0.12628367599999998,Normal
train,01_039,0,0.019676184,01,0.019676184,False,0,0.0,0.6,0.129838092,Normal
train,01_039,0,0.03542215,01,0.03542215,False,0,0.0,0.6,0.137711075,Normal
train,01_039,0,0.046500105,01,0.046500105,False,0,0.0,0.6,0.1432500525,Normal
train,01_039,0,0.04363923,01,0.04363923,False,0,0.0,0.6,0.141819615,Normal
train,01_039,0,0.06293424,01,0.06293424,False,0,0.0,0.6,0.15146712,Normal
train,01_039,0,0.03372159,01,0.03372159,False,0,0.0,0.6,0.136860795,Normal
train,01_039,0,0.046852667,01,0.046852667,False,0,0.0,0.6,0.1434263335,Normal
train,01_039,0,0.020624045,01,0.020624045,False,0,0.0,0.6,0.13031202249999999,Normal
train,01_039,0,0.015537316,01,0.015537316,False,0,0.0,0.6,0.127768658,Normal
train,01_039,0,0.017759517,01,0.017759517,False,0,0.0,0.6,0.1288797585,Normal
train,01_039,0,0.018995117,01,0.018995117,False,0,0.0,0.6,0.1294975585,Normal
train,01_039,0,0.021092897,01,0.021092897,False,0,0.0,0.6,0.1305464485,Normal
train,01_039,0,0.032590505,01,0.032590505,False,0,0.0,0.6,0.1362952525,Normal
train,01_039,0,0.029703751,01,0.029703751,False,0,0.0,0.6,0.1348518755,Normal
train,01_039,0,0.013344037,01,0.013344037,False,0,0.0,0.6,0.12667201849999998,Normal
train,01_039,0,0.006492642,01,0.006492642,False,0,0.0,0.6,0.12324632099999999,Normal
train,01_039,0,0.005850521,01,0.005850521,False,0,0.0,0.6,0.1229252605,Normal
train,01_039,0,0.006453002,01,0.006453002,False,0,0.0,0.6,0.123226501,Normal
train,01_039,0,0.013435035,01,0.013435035,False,0,0.0,0.6,0.1267175175,Normal
train,01_039,0,0.03833767,01,0.03833767,False,0,0.0,0.6,0.139168835,Normal
train,01_039,0,0.04402954,01,0.04402954,False,0,0.0,0.6,0.14201476999999998,Normal
train,01_040,0,0.08516831,01,0.08516831,False,0,0.0,0.6,0.162584155,Normal
train,01_040,0,0.12628132,01,0.12628132,False,0,0.0,0.6,0.18314066,Normal
train,01_040,0,0.22263674,01,0.22263674,False,0,0.0,0.6,0.23131837,Normal
train,01_040,0,0.20002209,01,0.20002209,False,0,0.0,0.6,0.22001104500000002,Normal
train,01_040,0,0.12551469,01,0.12551469,False,0,0.0,0.6,0.18275734500000002,Normal
train,01_040,0,0.10256969,01,0.10256969,False,0,0.0,0.6,0.171284845,Normal
train,01_040,0,0.16094609,01,0.16094609,False,0,0.0,0.6,0.20047304500000002,Normal
train,01_040,0,0.3302733,01,0.3302733,False,0,0.0,0.6,0.28513665,Normal
train,01_040,0,0.15440905,01,0.15440905,False,0,0.0,0.6,0.197204525,Normal
train,01_040,0,0.04637439,01,0.04637439,False,0,0.0,0.6,0.143187195,Normal
train,01_040,0,0.05921365,01,0.05921365,False,0,0.0,0.6,0.149606825,Normal
train,01_040,0,0.09879511,01,0.09879511,False,0,0.0,0.6,0.169397555,Normal
train,01_040,0,0.54491884,01,0.54491884,True,1,0.2,0.6,0.45245942,Low
train,01_040,0,0.56968457,01,0.56968457,True,2,0.4,0.6,0.524842285,Low
train,01_040,0,0.2266534,01,0.2266534,False,0,0.0,0.6,0.2333267,Normal
train,01_040,0,0.04973431,01,0.04973431,False,0,0.0,0.6,0.144867155,Normal
train,01_040,0,0.022520548,01,0.022520548,False,0,0.0,0.6,0.131260274,Normal
train,01_040,0,0.043347422,01,0.043347422,False,0,0.0,0.6,0.14167371099999998,Normal
train,01_040,0,0.05914635,01,0.05914635,False,0,0.0,0.6,0.149573175,Normal
train,01_040,0,0.2015907,01,0.2015907,False,0,0.0,0.6,0.22079535,Normal
train,01_040,0,0.20583257,01,0.20583257,False,0,0.0,0.6,0.222916285,Normal
train,01_040,0,0.033241272,01,0.033241272,False,0,0.0,0.6,0.136620636,Normal
train,01_040,0,0.035773344,01,0.035773344,False,0,0.0,0.6,0.137886672,Normal
train,01_040,0,0.028342122,01,0.028342122,False,0,0.0,0.6,0.134171061,Normal
train,01_040,0,0.045811765,01,0.045811765,False,0,0.0,0.6,0.1429058825,Normal
train,01_040,0,0.04389255,01,0.04389255,False,0,0.0,0.6,0.141946275,Normal
train,01_040,0,0.1588907,01,0.1588907,False,0,0.0,0.6,0.19944535,Normal
train,01_040,0,0.1025895,01,0.1025895,False,0,0.0,0.6,0.17129475,Normal
train,01_040,0,0.013966712,01,0.013966712,False,0,0.0,0.6,0.126983356,Normal
train,01_040,0,0.017802805,01,0.017802805,False,0,0.0,0.6,0.12890140249999998,Normal
train,01_040,0,0.013045614,01,0.013045614,False,0,0.0,0.6,0.126522807,Normal
train,01_040,0,0.033407584,01,0.033407584,False,0,0.0,0.6,0.136703792,Normal
train,01_040,0,0.15631984,01,0.15631984,False,0,0.0,0.6,0.19815992,Normal
train,01_040,0,0.094064906,01,0.094064906,False,0,0.0,0.6,0.167032453,Normal
train,01_040,0,0.021600302,01,0.021600302,False,0,0.0,0.6,0.130800151,Normal
test,01_041,0,0.0958368,01,0.0958368,False,0,0.0,0.6,0.1679184,Normal
test,01_041,0,0.14587456,01,0.14587456,False,0,0.0,0.6,0.19293728,Normal
test,01_041,0,0.11242821,01,0.11242821,False,0,0.0,0.6,0.176214105,Normal
test,01_041,0,0.26827043,01,0.26827043,False,0,0.0,0.6,0.254135215,Normal
test,01_041,0,0.26251385,01,0.26251385,False,0,0.0,0.6,0.25125692499999996,Normal
test,01_041,0,0.10247914,01,0.10247914,False,0,0.0,0.6,0.17123957,Normal
test,01_041,0,0.06603376,01,0.06603376,False,0,0.0,0.6,0.15301688,Normal
test,01_041,0,0.16603811,01,0.16603811,False,0,0.0,0.6,0.203019055,Normal
test,01_041,0,0.25525844,01,0.25525844,False,0,0.0,0.6,0.24762921999999998,Normal
test,01_041,0,0.13385397,01,0.13385397,False,0,0.0,0.6,0.186926985,Normal
test,01_041,0,0.066451125,01,0.066451125,False,0,0.0,0.6,0.1532255625,Normal
test,01_041,0,0.05326249,01,0.05326249,False,0,0.0,0.6,0.146631245,Normal
test,01_041,0,0.022808762,01,0.022808762,False,0,0.0,0.6,0.131404381,Normal
test,01_041,0,0.039072454,01,0.039072454,False,0,0.0,0.6,0.13953622699999998,Normal
test,01_041,0,0.079388514,01,0.079388514,False,0,0.0,0.6,0.159694257,Normal
test,01_041,0,0.047327694,01,0.047327694,False,0,0.0,0.6,0.14366384699999998,Normal
test,01_041,0,0.08559915,01,0.08559915,False,0,0.0,0.6,0.162799575,Normal
test,01_041,0,0.2286295,01,0.2286295,False,0,0.0,0.6,0.23431475000000002,Normal
test,01_041,0,0.41219068,01,0.41219068,False,0,0.0,0.6,0.32609533999999996,Normal
test,01_041,0,0.21458724,01,0.21458724,False,0,0.0,0.6,0.22729362,Normal
test,01_041,0,0.055443525,01,0.055443525,False,0,0.0,0.6,0.1477217625,Normal
test,01_041,0,0.07324537,01,0.07324537,False,0,0.0,0.6,0.15662268499999998,Normal
test,01_041,0,0.23772034,01,0.23772034,False,0,0.0,0.6,0.23886016999999998,Normal
test,01_041,0,0.38478023,01,0.38478023,False,0,0.0,0.6,0.312390115,Normal
test,01_041,0,0.40144497,01,0.40144497,False,0,0.0,0.6,0.320722485,Normal
test,01_041,0,0.42160302,01,0.42160302,False,0,0.0,0.6,0.33080151,Normal
train,01_042,0,0.059722017,01,0.059722017,False,0,0.0,0.6,0.1498610085,Normal
train,01_042,0,0.09793925,01,0.09793925,False,0,0.0,0.6,0.168969625,Normal
train,01_042,0,0.6985219,01,0.6985219,True,1,0.2,0.6,0.5292609500000001,Low
train,01_042,0,0.8041061,01,0.8041061,True,2,0.4,0.6,0.64205305,Low
train,01_042,0,0.8068725,01,0.8068725,True,3,0.6,0.6,0.70343625,Medium
train,01_042,0,0.7877002,01,0.7877002,True,4,0.8,0.6,0.7538501,Medium
train,01_042,0,0.17977826,01,0.17977826,False,0,0.0,0.6,0.20988912999999998,Normal
train,01_042,0,0.15629123,01,0.15629123,False,0,0.0,0.6,0.198145615,Normal
train,01_042,0,0.26871982,01,0.26871982,False,0,0.0,0.6,0.25435991,Normal
train,01_042,0,0.6021487,01,0.6021487,True,1,0.2,0.6,0.48107435,Low
train,01_042,0,0.1524918,01,0.1524918,False,0,0.0,0.6,0.1962459,Normal
train,01_042,0,0.20242807,01,0.20242807,False,0,0.0,0.6,0.22121403499999998,Normal
train,01_042,0,0.4138098,01,0.4138098,False,0,0.0,0.6,0.3269049,Normal
train,01_042,0,0.50093895,01,0.50093895,True,1,0.2,0.6,0.430469475,Low
train,01_042,0,0.31375661,01,0.31375661,False,0,0.0,0.6,0.276878305,Normal
train,01_042,0,0.7336369,01,0.7336369,True,1,0.2,0.6,0.54681845,Low
train,01_042,0,0.5904177,01,0.5904177,True,2,0.4,0.6,0.5352088500000001,Low
train,01_042,0,0.5936336,01,0.5936336,True,3,0.6,0.6,0.5968168,Low
train,01_042,0,0.66915995,01,0.66915995,True,4,0.8,0.6,0.694579975,Medium
train,01_042,0,0.54357123,01,0.54357123,True,5,1.0,0.6,0.691785615,Medium
train,01_042,0,0.2435279,01,0.2435279,False,0,0.0,0.6,0.24176395,Normal
train,01_042,0,0.18809423,01,0.18809423,False,0,0.0,0.6,0.214047115,Normal
train,01_042,0,0.09078692,01,0.09078692,False,0,0.0,0.6,0.16539346,Normal
train,01_042,0,0.10467225,01,0.10467225,False,0,0.0,0.6,0.172336125,Normal
train,01_042,0,0.106304325,01,0.106304325,False,0,0.0,0.6,0.17315216249999998,Normal
train,01_042,0,0.15450522,01,0.15450522,False,0,0.0,0.6,0.19725261,Normal
train,01_043,0,0.118947975,01,0.118947975,False,0,0.0,0.6,0.1794739875,Normal
train,01_043,0,0.15446228,01,0.15446228,False,0,0.0,0.6,0.19723114,Normal
train,01_043,0,0.15835364,01,0.15835364,False,0,0.0,0.6,0.19917681999999998,Normal
train,01_043,0,0.20019934,01,0.20019934,False,0,0.0,0.6,0.22009967,Normal
train,01_043,0,0.29071143,01,0.29071143,False,0,0.0,0.6,0.265355715,Normal
train,01_043,0,0.38736475,01,0.38736475,False,0,0.0,0.6,0.31368237499999996,Normal
train,01_043,0,0.6064855,01,0.6064855,True,1,0.2,0.6,0.48324275,Low
train,01_043,0,0.5898532,01,0.5898532,True,2,0.4,0.6,0.5349265999999999,Low
train,01_043,0,0.58575034,01,0.58575034,True,3,0.6,0.6,0.59287517,Low
train,01_043,0,0.7210272,01,0.7210272,True,4,0.8,0.6,0.7205136,Medium
train,01_043,0,0.67145926,01,0.67145926,True,5,1.0,0.6,0.7557296299999999,Medium
train,01_043,0,0.30507115,01,0.30507115,False,0,0.0,0.6,0.27253557500000003,Normal
train,01_043,0,0.118952006,01,0.118952006,False,0,0.0,0.6,0.179476003,Normal
train,01_043,0,0.026676135,01,0.026676135,False,0,0.0,0.6,0.1333380675,Normal
train,01_043,0,0.026750728,01,0.026750728,False,0,0.0,0.6,0.133375364,Normal
train,01_043,0,0.05760596,01,0.05760596,False,0,0.0,0.6,0.14880298,Normal
train,01_043,0,0.09142117,01,0.09142117,False,0,0.0,0.6,0.165710585,Normal
train,01_043,0,0.11752735,01,0.11752735,False,0,0.0,0.6,0.178763675,Normal
train,01_043,0,0.088539496,01,0.088539496,False,0,0.0,0.6,0.164269748,Normal
train,01_043,0,0.1186507,01,0.1186507,False,0,0.0,0.6,0.17932535,Normal
train,01_043,0,0.134658,01,0.134658,False,0,0.0,0.6,0.187329,Normal
train,01_043,0,0.29452613,01,0.29452613,False,0,0.0,0.6,0.26726306499999997,Normal
train,01_043,0,0.6655884,01,0.6655884,True,1,0.2,0.6,0.5127942,Low
train,01_043,0,0.8828592,01,0.8828592,True,2,0.4,0.6,0.6814296,Medium
train,01_043,0,0.78754604,01,0.78754604,True,3,0.6,0.6,0.69377302,Medium
train,01_043,0,0.62161905,01,0.62161905,True,4,0.8,0.6,0.670809525,Low
val,01_044,0,0.010559462,01,0.010559462,False,0,0.0,0.6,0.125279731,Normal
val,01_044,0,0.009035552,01,0.009035552,False,0,0.0,0.6,0.124517776,Normal
val,01_044,0,0.0068920585,01,0.0068920585,False,0,0.0,0.6,0.12344602924999999,Normal
val,01_044,0,0.0077509657,01,0.0077509657,False,0,0.0,0.6,0.12387548285,Normal
val,01_044,0,0.0050826548,01,0.0050826548,False,0,0.0,0.6,0.1225413274,Normal
val,01_044,0,0.0055550723,01,0.0055550723,False,0,0.0,0.6,0.12277753614999999,Normal
val,01_044,0,0.006396153,01,0.006396153,False,0,0.0,0.6,0.12319807649999999,Normal
val,01_044,0,0.009673619,01,0.009673619,False,0,0.0,0.6,0.12483680949999999,Normal
val,01_044,0,0.0065004164,01,0.0065004164,False,0,0.0,0.6,0.12325020819999999,Normal
val,01_044,0,0.006979909,01,0.006979909,False,0,0.0,0.6,0.1234899545,Normal
val,01_044,0,0.01146822,01,0.01146822,False,0,0.0,0.6,0.12573410999999998,Normal
val,01_044,0,0.008599752,01,0.008599752,False,0,0.0,0.6,0.12429987599999999,Normal
val,01_044,0,0.0066768867,01,0.0066768867,False,0,0.0,0.6,0.12333844335,Normal
train,01_045,0,0.03290931,01,0.03290931,False,0,0.0,0.6,0.13645465499999998,Normal
train,01_045,0,0.03704686,01,0.03704686,False,0,0.0,0.6,0.13852343,Normal
train,01_045,0,0.03749192,01,0.03749192,False,0,0.0,0.6,0.13874596,Normal
train,01_045,0,0.05625219,01,0.05625219,False,0,0.0,0.6,0.14812609499999999,Normal
train,01_045,0,0.039020356,01,0.039020356,False,0,0.0,0.6,0.13951017799999998,Normal
train,01_045,0,0.081123516,01,0.081123516,False,0,0.0,0.6,0.160561758,Normal
train,01_045,0,0.12981577,01,0.12981577,False,0,0.0,0.6,0.184907885,Normal
train,01_045,0,0.0805727,01,0.0805727,False,0,0.0,0.6,0.16028635,Normal
train,01_045,0,0.04545352,01,0.04545352,False,0,0.0,0.6,0.14272676,Normal
train,01_045,0,0.044476297,01,0.044476297,False,0,0.0,0.6,0.1422381485,Normal
train,01_045,0,0.058460694,01,0.058460694,False,0,0.0,0.6,0.14923034699999999,Normal
train,01_045,0,0.1547745,01,0.1547745,False,0,0.0,0.6,0.19738725000000001,Normal
train,01_045,0,0.1328511,01,0.1328511,False,0,0.0,0.6,0.18642555,Normal
train,01_045,0,0.26892906,01,0.26892906,False,0,0.0,0.6,0.25446453,Normal
train,01_045,0,0.4524884,01,0.4524884,False,0,0.0,0.6,0.3462442,Normal
train,01_045,0,0.2777924,01,0.2777924,False,0,0.0,0.6,0.2588962,Normal
train,01_045,0,0.2998182,01,0.2998182,False,0,0.0,0.6,0.2699091,Normal
train,01_046,0,0.035141435,01,0.035141435,False,0,0.0,0.6,0.1375707175,Normal
train,01_046,0,0.04830498,01,0.04830498,False,0,0.0,0.6,0.14415249,Normal
train,01_046,0,0.03675775,01,0.03675775,False,0,0.0,0.6,0.13837887499999998,Normal
train,01_046,0,0.02355737,01,0.02355737,False,0,0.0,0.6,0.131778685,Normal
train,01_046,0,0.026800573,01,0.026800573,False,0,0.0,0.6,0.1334002865,Normal
train,01_046,0,0.024256809,01,0.024256809,False,0,0.0,0.6,0.1321284045,Normal
train,01_046,0,0.026325904,01,0.026325904,False,0,0.0,0.6,0.133162952,Normal
train,01_046,0,0.04006929,01,0.04006929,False,0,0.0,0.6,0.14003464499999999,Normal
train,01_046,0,0.042401914,01,0.042401914,False,0,0.0,0.6,0.141200957,Normal
train,01_046,0,0.060569588,01,0.060569588,False,0,0.0,0.6,0.150284794,Normal
train,01_046,0,0.042729583,01,0.042729583,False,0,0.0,0.6,0.1413647915,Normal
train,01_046,0,0.025298052,01,0.025298052,False,0,0.0,0.6,0.132649026,Normal
train,01_046,0,0.030890495,01,0.030890495,False,0,0.0,0.6,0.1354452475,Normal
train,01_046,0,0.024844304,01,0.024844304,False,0,0.0,0.6,0.132422152,Normal
train,01_046,0,0.032076754,01,0.032076754,False,0,0.0,0.6,0.136038377,Normal
train,01_046,0,0.029994551,01,0.029994551,False,0,0.0,0.6,0.13499727549999999,Normal
train,01_046,0,0.028380623,01,0.028380623,False,0,0.0,0.6,0.1341903115,Normal
train,01_046,0,0.026674,01,0.026674,False,0,0.0,0.6,0.13333699999999998,Normal
train,01_046,0,0.02943585,01,0.02943585,False,0,0.0,0.6,0.134717925,Normal
train,01_046,0,0.026385078,01,0.026385078,False,0,0.0,0.6,0.133192539,Normal
train,01_046,0,0.024648463,01,0.024648463,False,0,0.0,0.6,0.1323242315,Normal
train,01_046,0,0.022062872,01,0.022062872,False,0,0.0,0.6,0.131031436,Normal
train,01_046,0,0.048777644,01,0.048777644,False,0,0.0,0.6,0.144388822,Normal
train,01_046,0,0.03392025,01,0.03392025,False,0,0.0,0.6,0.136960125,Normal
train,01_046,0,0.025196545,01,0.025196545,False,0,0.0,0.6,0.1325982725,Normal
train,01_046,0,0.027227104,01,0.027227104,False,0,0.0,0.6,0.133613552,Normal
train,01_046,0,0.052384503,01,0.052384503,False,0,0.0,0.6,0.14619225149999998,Normal
train,01_046,0,0.039443277,01,0.039443277,False,0,0.0,0.6,0.1397216385,Normal
train,01_046,0,0.08310197,01,0.08310197,False,0,0.0,0.6,0.16155098499999998,Normal
train,01_046,0,0.05545735,01,0.05545735,False,0,0.0,0.6,0.147728675,Normal
train,01_046,0,0.06605847,01,0.06605847,False,0,0.0,0.6,0.15302923499999999,Normal
train,01_046,0,0.050692927,01,0.050692927,False,0,0.0,0.6,0.1453464635,Normal
train,01_047,0,0.09208337,01,0.09208337,False,0,0.0,0.6,0.166041685,Normal
train,01_047,0,0.11223683,01,0.11223683,False,0,0.0,0.6,0.176118415,Normal
train,01_047,0,0.12815414,01,0.12815414,False,0,0.0,0.6,0.18407707,Normal
